"filter","Date","sampledFlow","sampledDatePC","sampledDateFlow","flow","turbidity","Bin1","Bin2","Bin3","Bin4","Bin5","Bin6","Bin7","Bin8","Bin9","difference","runID","runDifference"
17,2021-03-27 04:30:00,1.216985,2021-03-27 04:26:00,2021-03-27 04:30:00,1,0.03540904,0.1770452,0.03540904,0,0,0,0,0,0,0,15,1,4.25
17,2021-03-27 04:45:00,1.207385,2021-03-27 04:41:00,2021-03-27 04:45:00,1,0.03540904,0.1770452,0.03540904,0,0,0,0,0,0,0,15,1,4.5
17,2021-03-27 05:00:00,1.213292,2021-03-27 04:56:00,2021-03-27 05:00:00,1,0.03418804,0.20512824,0,0,0,0,0,0,0,0,15,1,4.75
17,2021-03-27 05:15:00,1.208862,2021-03-27 05:11:00,2021-03-27 05:15:00,1,0.03296703,0.23076921,0,0,0,0,0,0,0,0,15,1,5
17,2021-03-27 05:30:00,1.207385,2021-03-27 05:26:00,2021-03-27 05:30:00,1,0.03296703,0.13186812,0,0,0,0,0,0,0,0,15,1,5.25
17,2021-03-27 05:45:00,1.218462,2021-03-27 05:41:00,2021-03-27 05:45:00,1,0.03174603,0.15873015,0.03174603,0,0,0,0,0,0,0,15,1,5.5
17,2021-03-27 06:00:00,1.211815,2021-03-27 05:56:00,2021-03-27 06:00:00,1,0.03174603,0.22222221,0.03174603,0,0,0,0,0,0,0,15,1,5.75
17,2021-03-27 06:15:00,1.210338,2021-03-27 06:11:00,2021-03-27 06:15:00,1,0.03174603,0.15873015,0.03174603,0,0,0,0,0,0,0,15,1,6
17,2021-03-27 06:30:00,1.211077,2021-03-27 06:26:00,2021-03-27 06:30:00,1,0.03174603,0.19047618,0,0,0,0,0,0,0,0,15,1,6.25
17,2021-03-27 06:45:00,1.214031,2021-03-27 06:41:00,2021-03-27 06:45:00,1,0.03174603,0.19047618,0,0,0,0,0,0,0,0,15,1,6.5
17,2021-03-27 07:00:00,1.211077,2021-03-27 06:56:00,2021-03-27 07:00:00,1,0.03174603,0.22222221,0,0,0,0,0,0,0,0,15,1,6.75
17,2021-03-27 07:15:00,1.200738,2021-03-27 07:11:00,2021-03-27 07:15:00,1,0.03174603,0.15873015,0.03174603,0,0,0,0,0,0,0,15,1,7
17,2021-03-27 07:30:00,1.204431,2021-03-27 07:26:00,2021-03-27 07:30:00,1,0.03174603,0.19047618,0.03174603,0,0,0,0,0,0,0,15,1,7.25
17,2021-03-27 07:45:00,1.194831,2021-03-27 07:41:00,2021-03-27 07:45:00,1,0.03174603,0.15873015,0,0,0,0,0,0,0,0,15,1,7.5
17,2021-03-27 08:00:00,1.199262,2021-03-27 07:56:00,2021-03-27 08:00:00,1,0.03174603,0.22222221,0,0,0,0,0,0,0,0,15,1,7.75
17,2021-03-27 08:15:00,1.2,2021-03-27 08:12:00,2021-03-27 08:15:00,1,0.03052503,0.18315018,0,0,0,0,0,0,0,0,15,1,8
17,2021-03-27 08:30:00,1.184492,2021-03-27 08:27:00,2021-03-27 08:30:00,1,0.03052503,0.15262515,0,0,0,0,0,0,0,0,15,1,8.25
17,2021-03-27 08:45:00,1.194831,2021-03-27 08:42:00,2021-03-27 08:45:00,1,0.03052503,0.18315018,0.03052503,0,0,0,0,0,0,0,15,1,8.5
17,2021-03-27 09:00:00,1.188923,2021-03-27 08:57:00,2021-03-27 09:00:00,1,0.03052503,0.18315018,0,0,0,0,0,0,0,0,15,1,8.75
17,2021-03-27 09:15:00,1.183754,2021-03-27 09:12:00,2021-03-27 09:15:00,1,0.03052503,0.15262515,0,0,0,0,0,0,0,0,15,1,9
17,2021-03-27 09:30:00,1.112862,2021-03-27 09:27:00,2021-03-27 09:30:00,1,0.03052503,0.21367521,0.03052503,0,0,0,0,0,0,0,15,1,9.25
17,2021-03-27 09:45:00,1.102523,2021-03-27 09:42:00,2021-03-27 09:45:00,1,0.03052503,0.12210012,0.03052503,0,0,0,0,0,0,0,15,1,9.5
17,2021-03-27 10:00:00,1.106954,2021-03-27 09:57:00,2021-03-27 10:00:00,1,0.03052503,0.15262515,0,0,0,0,0,0,0,0,15,1,9.75
17,2021-03-27 10:15:00,1.102523,2021-03-27 10:12:00,2021-03-27 10:15:00,1,0.03052503,0.15262515,0,0,0,0,0,0,0,0,15,1,10
17,2021-03-27 10:30:00,1.104738,2021-03-27 10:27:00,2021-03-27 10:30:00,1,0.03052503,0.15262515,0,0,0,0,0,0,0,0,15,1,10.25
17,2021-03-27 10:45:00,1.107692,2021-03-27 10:42:00,2021-03-27 10:45:00,1,0.04395605,0.2637363,0,0,0,0,0,0,0,0,15,1,10.5
17,2021-03-27 11:00:00,1.108431,2021-03-27 10:57:00,2021-03-27 11:00:00,1,0.03052503,0.21367521,0,0,0,0,0,0,0,0,15,1,10.75
17,2021-03-27 11:15:00,1.106215,2021-03-27 11:12:00,2021-03-27 11:15:00,1,0.03052503,0.15262515,0,0,0,0,0,0,0,0,15,1,11
17,2021-03-27 11:30:00,1.110646,2021-03-27 11:27:00,2021-03-27 11:30:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,11.25
17,2021-03-27 11:45:00,1.105477,2021-03-27 11:42:00,2021-03-27 11:45:00,1,0.03052503,0.18315018,0,0,0,0,0,0,0,0,15,1,11.5
17,2021-03-27 12:00:00,1.101046,2021-03-27 11:57:00,2021-03-27 12:00:00,1,0.03052503,0.15262515,0.03052503,0,0,0,0,0,0,0,15,1,11.75
17,2021-03-27 12:15:00,1.107692,2021-03-27 12:12:00,2021-03-27 12:15:00,1,0.03052503,15.93406566,2.38095234,1.09890108,0.48840048,0.03052503,0,0,0,0,15,1,12
17,2021-03-27 12:30:00,1.1136,2021-03-27 12:27:00,2021-03-27 12:30:00,1,0.03052503,1.15995114,0.12210012,0.06105006,0.03052503,0,0,0,0,0,15,1,12.25
17,2021-03-27 12:45:00,1.1136,2021-03-27 12:42:00,2021-03-27 12:45:00,1,0.03052503,0.64102563,0.06105006,0.03052503,0,0,0,0,0,0,15,1,12.5
17,2021-03-27 13:00:00,1.108431,2021-03-27 12:57:00,2021-03-27 13:00:00,1,0.03052503,0.6105006,0.06105006,0,0,0,0,0,0,0,15,1,12.75
17,2021-03-27 13:15:00,1.122462,2021-03-27 13:12:00,2021-03-27 13:15:00,1,0.03052503,0.57997557,0.06105006,0.03052503,0,0,0,0,0,0,15,1,13
17,2021-03-27 13:30:00,1.126154,2021-03-27 13:27:00,2021-03-27 13:30:00,1,0.03052503,0.54945054,0.03052503,0.03052503,0,0,0,0,0,0,15,1,13.25
17,2021-03-27 13:45:00,1.087754,2021-03-27 13:42:00,2021-03-27 13:45:00,1,0.03052503,0.54945054,0.03052503,0,0,0,0,0,0,0,15,1,13.5
17,2021-03-27 14:00:00,1.093662,2021-03-27 13:57:00,2021-03-27 14:00:00,1,0.03052503,0.54945054,0.03052503,0,0,0,0,0,0,0,15,1,13.75
17,2021-03-27 14:15:00,1.112862,2021-03-27 14:12:00,2021-03-27 14:15:00,1,0.03052503,0.51892551,0.03052503,0.03052503,0,0,0,0,0,0,15,1,14
17,2021-03-27 14:30:00,1.104,2021-03-27 14:27:00,2021-03-27 14:30:00,1,0.03052503,0.48840048,0.03052503,0,0,0,0,0,0,0,15,1,14.25
17,2021-03-27 14:45:00,1.104,2021-03-27 14:42:00,2021-03-27 14:45:00,1,0.03052503,0.48840048,0.03052503,0.03052503,0,0,0,0,0,0,15,1,14.5
17,2021-03-27 15:00:00,1.106954,2021-03-27 14:57:00,2021-03-27 15:00:00,1,0.03052503,0.45787545,0.03052503,0,0,0,0,0,0,0,15,1,14.75
17,2021-03-27 15:15:00,1.097354,2021-03-27 15:12:00,2021-03-27 15:15:00,1,0.02930403,0.43956045,0.02930403,0,0,0,0,0,0,0,15,1,15
17,2021-03-27 15:30:00,1.089231,2021-03-27 15:27:00,2021-03-27 15:30:00,1,0.02930403,0.43956045,0.02930403,0,0,0,0,0,0,0,15,1,15.25
17,2021-03-27 15:45:00,1.101785,2021-03-27 15:42:00,2021-03-27 15:45:00,1,0.02930403,0.46886448,0.02930403,0,0,0,0,0,0,0,15,1,15.5
17,2021-03-27 16:00:00,1.100308,2021-03-27 15:57:00,2021-03-27 16:00:00,1,0.02930403,0.41025642,0.02930403,0,0,0,0,0,0,0,15,1,15.75
17,2021-03-27 16:15:00,1.102523,2021-03-27 16:12:00,2021-03-27 16:15:00,1,0.02930403,0.46886448,0.02930403,0,0,0,0,0,0,0,15,1,16
17,2021-03-27 16:30:00,1.108431,2021-03-27 16:27:00,2021-03-27 16:30:00,1,0.03052503,0.45787545,0.03052503,0,0,0,0,0,0,0,15,1,16.25
17,2021-03-27 16:45:00,1.099569,2021-03-27 16:42:00,2021-03-27 16:45:00,1,0.03052503,0.45787545,0.03052503,0,0,0,0,0,0,0,15,1,16.5
17,2021-03-27 17:00:00,1.104,2021-03-27 16:57:00,2021-03-27 17:00:00,1,0.03052503,0.36630036,0.03052503,0,0,0,0,0,0,0,15,1,16.75
17,2021-03-27 17:15:00,1.105477,2021-03-27 17:12:00,2021-03-27 17:15:00,1,0.03052503,0.45787545,0.03052503,0,0,0,0,0,0,0,15,1,17
17,2021-03-27 17:30:00,1.112862,2021-03-27 17:27:00,2021-03-27 17:30:00,1,0.03052503,0.39682539,0,0,0,0,0,0,0,0,15,1,17.25
17,2021-03-27 17:45:00,1.098831,2021-03-27 17:42:00,2021-03-27 17:45:00,1,0.03052503,0.48840048,0.03052503,0,0,0,0,0,0,0,15,1,17.5
17,2021-03-27 18:00:00,1.115077,2021-03-27 17:57:00,2021-03-27 18:00:00,1,0.03052503,0.48840048,0.03052503,0,0,0,0,0,0,0,15,1,17.75
17,2021-03-27 18:15:00,1.119508,2021-03-27 18:12:00,2021-03-27 18:15:00,1,0.03052503,0.39682539,0.03052503,0,0,0,0,0,0,0,15,1,18
17,2021-03-27 18:30:00,1.116554,2021-03-27 18:27:00,2021-03-27 18:30:00,1,0.03052503,0.39682539,0.03052503,0,0,0,0,0,0,0,15,1,18.25
17,2021-03-27 18:45:00,1.109908,2021-03-27 18:42:00,2021-03-27 18:45:00,1,0.03052503,0.39682539,0,0,0,0,0,0,0,0,15,1,18.5
17,2021-03-27 19:00:00,1.105477,2021-03-27 18:57:00,2021-03-27 19:00:00,1,0.03052503,0.39682539,0,0,0,0,0,0,0,0,15,1,18.75
17,2021-03-27 19:15:00,1.112862,2021-03-27 19:12:00,2021-03-27 19:15:00,1,0.03052503,0.39682539,0,0,0,0,0,0,0,0,15,1,19
17,2021-03-27 19:30:00,1.103261,2021-03-27 19:27:00,2021-03-27 19:30:00,1,0.03052503,0.42735042,0.03052503,0,0,0,0,0,0,0,15,1,19.25
17,2021-03-27 19:45:00,1.108431,2021-03-27 19:42:00,2021-03-27 19:45:00,1,0.03052503,0.39682539,0.03052503,0,0,0,0,0,0,0,15,1,19.5
17,2021-03-27 20:00:00,1.103261,2021-03-27 19:57:00,2021-03-27 20:00:00,1,0.03052503,0.42735042,0.03052503,0,0,0,0,0,0,0,15,1,19.75
17,2021-03-27 20:15:00,1.103261,2021-03-27 20:12:00,2021-03-27 20:15:00,1,0.03052503,0.36630036,0.03052503,0,0,0,0,0,0,0,15,1,20
17,2021-03-27 20:30:00,1.110646,2021-03-27 20:27:00,2021-03-27 20:30:00,1,0.03052503,0.33577533,0,0,0,0,0,0,0,0,15,1,20.25
17,2021-03-27 20:45:00,1.116554,2021-03-27 20:42:00,2021-03-27 20:45:00,1,0.03052503,0.39682539,0.03052503,0,0,0,0,0,0,0,15,1,20.5
17,2021-03-27 21:00:00,1.106954,2021-03-27 20:57:00,2021-03-27 21:00:00,1,0.03052503,0.36630036,0,0,0,0,0,0,0,0,15,1,20.75
17,2021-03-27 21:15:00,1.101785,2021-03-27 21:12:00,2021-03-27 21:15:00,1,0.03052503,0.42735042,0.03052503,0,0,0,0,0,0,0,15,1,21
17,2021-03-27 21:30:00,1.109908,2021-03-27 21:27:00,2021-03-27 21:30:00,1,0.03052503,0.36630036,0,0,0,0,0,0,0,0,15,1,21.25
17,2021-03-27 21:45:00,1.1136,2021-03-27 21:42:00,2021-03-27 21:45:00,1,0.03052503,0.39682539,0.03052503,0,0,0,0,0,0,0,15,1,21.5
17,2021-03-27 22:00:00,1.108431,2021-03-27 21:57:00,2021-03-27 22:00:00,1,0.03052503,0.42735042,0,0,0,0,0,0,0,0,15,1,21.75
17,2021-03-27 22:15:00,1.110646,2021-03-27 22:12:00,2021-03-27 22:15:00,1,0.03052503,0.39682539,0,0,0,0,0,0,0,0,15,1,22
17,2021-03-27 22:30:00,1.112862,2021-03-27 22:27:00,2021-03-27 22:30:00,1,0.03052503,0.36630036,0.03052503,0,0,0,0,0,0,0,15,1,22.25
17,2021-03-27 22:45:00,1.105477,2021-03-27 22:43:00,2021-03-27 22:45:00,1,0.03052503,0.33577533,0.03052503,0,0,0,0,0,0,0,15,1,22.5
17,2021-03-27 23:00:00,1.109908,2021-03-27 22:58:00,2021-03-27 23:00:00,1,0.03052503,0.39682539,0.03052503,0,0,0,0,0,0,0,15,1,22.75
17,2021-03-27 23:15:00,1.101785,2021-03-27 23:13:00,2021-03-27 23:15:00,1,0.03174603,0.41269839,0.03174603,0,0,0,0,0,0,0,15,1,23
17,2021-03-27 23:30:00,1.101046,2021-03-27 23:28:00,2021-03-27 23:30:00,1,0.03052503,0.39682539,0,0,0,0,0,0,0,0,15,1,23.25
17,2021-03-27 23:45:00,1.109169,2021-03-27 23:43:00,2021-03-27 23:45:00,1,0.03052503,0.33577533,0.03052503,0,0,0,0,0,0,0,15,1,23.5
17,2021-03-28 00:00:00,1.105477,2021-03-27 23:58:00,2021-03-28 00:00:00,1,0.03174603,0.34920633,0,0,0,0,0,0,0,0,15,1,23.75
17,2021-03-28 00:15:00,1.112123,2021-03-28 00:13:00,2021-03-28 00:15:00,1,0.03174603,0.41269839,0,0,0,0,0,0,0,0,15,1,24
17,2021-03-28 00:30:00,1.103261,2021-03-28 00:28:00,2021-03-28 00:30:00,1,0.03052503,0.42735042,0,0,0,0,0,0,0,0,15,1,24.25
17,2021-03-28 00:45:00,1.109169,2021-03-28 00:43:00,2021-03-28 00:45:00,1,0.03052503,0.33577533,0.03052503,0,0,0,0,0,0,0,15,1,24.5
17,2021-03-28 01:00:00,1.109169,2021-03-28 00:58:00,2021-03-28 01:00:00,1,0.03174603,0.41269839,0.03174603,0,0,0,0,0,0,0,15,1,24.75
17,2021-03-28 01:15:00,1.103261,2021-03-28 01:13:00,2021-03-28 01:15:00,1,0.03174603,0.38095236,0,0,0,0,0,0,0,0,15,1,25
17,2021-03-28 01:30:00,1.101785,2021-03-28 01:28:00,2021-03-28 01:30:00,1,0.03174603,0.34920633,0,0,0,0,0,0,0,0,15,1,25.25
17,2021-03-28 01:45:00,1.112123,2021-03-28 01:43:00,2021-03-28 01:45:00,1,0.03174603,0.38095236,0,0,0,0,0,0,0,0,15,1,25.5
17,2021-03-28 02:00:00,1.183754,2021-03-28 01:58:00,2021-03-28 02:00:00,1,0.03174603,0.34920633,0,0,0,0,0,0,0,0,15,1,25.75
17,2021-03-28 02:15:00,1.191138,2021-03-28 02:13:00,2021-03-28 02:15:00,1,0.03174603,0.38095236,0,0,0,0,0,0,0,0,15,1,26
17,2021-03-28 02:30:00,1.181538,2021-03-28 02:28:00,2021-03-28 02:30:00,1,0.03174603,0.38095236,0,0,0,0,0,0,0,0,15,1,26.25
17,2021-03-28 02:45:00,1.189662,2021-03-28 02:43:00,2021-03-28 02:45:00,1,0.03174603,0.34920633,0.03174603,0,0,0,0,0,0,0,15,1,26.5
17,2021-03-28 03:00:00,1.180062,2021-03-28 02:58:00,2021-03-28 03:00:00,1,0.03052503,0.33577533,0,0,0,0,0,0,0,0,15,1,26.75
17,2021-03-28 03:15:00,1.2768,2021-03-28 03:13:00,2021-03-28 03:15:00,1,0.03052503,0.3052503,0,0,0,0,0,0,0,0,15,1,27
17,2021-03-28 03:30:00,1.210338,2021-03-28 03:28:00,2021-03-28 03:30:00,1,0.03052503,0.33577533,0.03052503,0,0,0,0,0,0,0,15,1,27.25
17,2021-03-28 03:45:00,1.222892,2021-03-28 03:43:00,2021-03-28 03:45:00,1,0.03052503,0.36630036,0,0,0,0,0,0,0,0,15,1,27.5
17,2021-03-28 04:00:00,1.212554,2021-03-28 03:58:00,2021-03-28 04:00:00,1,0.03052503,0.39682539,0.03052503,0,0,0,0,0,0,0,15,1,27.75
17,2021-03-28 04:15:00,1.201477,2021-03-28 04:13:00,2021-03-28 04:15:00,1,0.03052503,0.33577533,0.03052503,0,0,0,0,0,0,0,15,1,28
17,2021-03-28 04:30:00,1.2,2021-03-28 04:28:00,2021-03-28 04:30:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,28.25
17,2021-03-28 04:45:00,1.202954,2021-03-28 04:43:00,2021-03-28 04:45:00,1,0.03052503,0.3052503,0,0,0,0,0,0,0,0,15,1,28.5
17,2021-03-28 05:00:00,1.196308,2021-03-28 04:58:00,2021-03-28 05:00:00,1,0.03052503,0.3052503,0,0,0,0,0,0,0,0,15,1,28.75
17,2021-03-28 05:15:00,1.203692,2021-03-28 05:13:00,2021-03-28 05:15:00,1,0.03052503,0.36630036,0.03052503,0,0,0,0,0,0,0,15,1,29
17,2021-03-28 05:30:00,1.2,2021-03-28 05:28:00,2021-03-28 05:30:00,1,0.03052503,0.3052503,0,0,0,0,0,0,0,0,15,1,29.25
17,2021-03-28 05:45:00,1.194831,2021-03-28 05:43:00,2021-03-28 05:45:00,1,0.03052503,0.33577533,0.03052503,0,0,0,0,0,0,0,15,1,29.5
17,2021-03-28 06:00:00,1.197785,2021-03-28 05:58:00,2021-03-28 06:00:00,1,0.03052503,0.3052503,0.03052503,0,0,0,0,0,0,0,15,1,29.75
17,2021-03-28 06:15:00,1.197785,2021-03-28 06:13:00,2021-03-28 06:15:00,1,0.03052503,0.33577533,0.03052503,0,0,0,0,0,0,0,15,1,30
17,2021-03-28 06:30:00,1.193354,2021-03-28 06:28:00,2021-03-28 06:30:00,1,0.03052503,0.36630036,0.03052503,0,0,0,0,0,0,0,15,1,30.25
17,2021-03-28 06:45:00,1.191138,2021-03-28 06:43:00,2021-03-28 06:45:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,30.5
17,2021-03-28 07:00:00,1.205908,2021-03-28 06:58:00,2021-03-28 07:00:00,1,0.03052503,0.33577533,0,0,0,0,0,0,0,0,15,1,30.75
17,2021-03-28 07:15:00,1.207385,2021-03-28 07:13:00,2021-03-28 07:15:00,1,0.03052503,0.3052503,0,0,0,0,0,0,0,0,15,1,31
17,2021-03-28 07:30:00,1.200738,2021-03-28 07:28:00,2021-03-28 07:30:00,1,0.03052503,0.33577533,0.03052503,0,0,0,0,0,0,0,15,1,31.25
17,2021-03-28 07:45:00,1.205169,2021-03-28 07:43:00,2021-03-28 07:45:00,1,0.03052503,0.33577533,0,0,0,0,0,0,0,0,15,1,31.5
17,2021-03-28 08:00:00,1.194831,2021-03-28 07:58:00,2021-03-28 08:00:00,1,0.03052503,0.33577533,0,0,0,0,0,0,0,0,15,1,31.75
17,2021-03-28 08:15:00,1.193354,2021-03-28 08:13:00,2021-03-28 08:15:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,32
17,2021-03-28 08:30:00,1.186708,2021-03-28 08:28:00,2021-03-28 08:30:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,32.25
17,2021-03-28 08:45:00,1.189662,2021-03-28 08:43:00,2021-03-28 08:45:00,1,0.03174603,0.28571427,0,0,0,0,0,0,0,0,15,1,32.5
17,2021-03-28 09:00:00,1.183754,2021-03-28 08:58:00,2021-03-28 09:00:00,1,0.03052503,0.33577533,0,0,0,0,0,0,0,0,15,1,32.75
17,2021-03-28 09:15:00,1.199262,2021-03-28 09:13:00,2021-03-28 09:15:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,33
17,2021-03-28 09:30:00,1.200738,2021-03-28 09:28:00,2021-03-28 09:30:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,33.25
17,2021-03-28 09:45:00,1.194831,2021-03-28 09:43:00,2021-03-28 09:45:00,1,0.03052503,0.3052503,0.03052503,0,0,0,0,0,0,0,15,1,33.5
17,2021-03-28 10:00:00,1.200738,2021-03-28 09:58:00,2021-03-28 10:00:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,33.75
17,2021-03-28 10:15:00,1.192615,2021-03-28 10:13:00,2021-03-28 10:15:00,1,0.03052503,0.3052503,0,0,0,0,0,0,0,0,15,1,34
17,2021-03-28 10:30:00,1.196308,2021-03-28 10:28:00,2021-03-28 10:30:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,34.25
17,2021-03-28 10:45:00,1.207385,2021-03-28 10:43:00,2021-03-28 10:45:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,34.5
17,2021-03-28 11:00:00,1.211077,2021-03-28 10:58:00,2021-03-28 11:00:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,34.75
17,2021-03-28 11:15:00,1.218462,2021-03-28 11:13:00,2021-03-28 11:15:00,1,0.03052503,0.33577533,0,0,0,0,0,0,0,0,15,1,35
17,2021-03-28 11:30:00,1.205908,2021-03-28 11:28:00,2021-03-28 11:30:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,35.25
17,2021-03-28 11:45:00,1.197785,2021-03-28 11:43:00,2021-03-28 11:45:00,1,0.03052503,0.27472527,0.03052503,0,0,0,0,0,0,0,15,1,35.5
17,2021-03-28 12:00:00,1.210338,2021-03-28 11:58:00,2021-03-28 12:00:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,35.75
17,2021-03-28 12:15:00,1.194092,2021-03-28 12:13:00,2021-03-28 12:15:00,1,0.03052503,0.21367521,0,0,0,0,0,0,0,0,15,1,36
17,2021-03-28 12:30:00,1.196308,2021-03-28 12:28:00,2021-03-28 12:30:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,36.25
17,2021-03-28 12:45:00,1.205169,2021-03-28 12:43:00,2021-03-28 12:45:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,36.5
17,2021-03-28 13:00:00,1.2096,2021-03-28 12:58:00,2021-03-28 13:00:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,36.75
17,2021-03-28 13:15:00,1.208862,2021-03-28 13:14:00,2021-03-28 13:15:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,37
17,2021-03-28 13:30:00,1.202954,2021-03-28 13:29:00,2021-03-28 13:30:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,37.25
17,2021-03-28 13:45:00,1.219938,2021-03-28 13:44:00,2021-03-28 13:45:00,1,0.03052503,0.27472527,0.03052503,0,0,0,0,0,0,0,15,1,37.5
17,2021-03-28 14:00:00,1.211077,2021-03-28 13:59:00,2021-03-28 14:00:00,1,0.03052503,0.27472527,0.03052503,0,0,0,0,0,0,0,15,1,37.75
17,2021-03-28 14:15:00,1.206646,2021-03-28 14:14:00,2021-03-28 14:15:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,38
17,2021-03-28 14:30:00,1.222154,2021-03-28 14:29:00,2021-03-28 14:30:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,38.25
17,2021-03-28 14:45:00,1.194092,2021-03-28 14:44:00,2021-03-28 14:45:00,1,0.03052503,0.24420024,0.03052503,0,0,0,0,0,0,0,15,1,38.5
17,2021-03-28 15:00:00,1.184492,2021-03-28 14:59:00,2021-03-28 15:00:00,1,0.03052503,0.27472527,0.03052503,0,0,0,0,0,0,0,15,1,38.75
17,2021-03-28 15:15:00,1.191877,2021-03-28 15:14:00,2021-03-28 15:15:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,39
17,2021-03-28 15:30:00,1.197046,2021-03-28 15:29:00,2021-03-28 15:30:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,39.25
17,2021-03-28 15:45:00,1.191877,2021-03-28 15:44:00,2021-03-28 15:45:00,1,0.03052503,0.33577533,0,0,0,0,0,0,0,0,15,1,39.5
17,2021-03-28 16:00:00,1.194831,2021-03-28 15:59:00,2021-03-28 16:00:00,1,0.03052503,0.64102563,0.03052503,0,0,0,0,0,0,0,15,1,39.75
17,2021-03-28 16:15:00,1.196308,2021-03-28 16:14:00,2021-03-28 16:15:00,1,0.03052503,0.21367521,0,0,0,0,0,0,0,0,15,1,40
17,2021-03-28 16:30:00,1.194831,2021-03-28 16:29:00,2021-03-28 16:30:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,40.25
17,2021-03-28 16:45:00,1.196308,2021-03-28 16:44:00,2021-03-28 16:45:00,1,0.03052503,0.21367521,0,0,0,0,0,0,0,0,15,1,40.5
17,2021-03-28 17:00:00,1.199262,2021-03-28 16:59:00,2021-03-28 17:00:00,1,0.03052503,0.27472527,0,0,0,0,0,0,0,0,15,1,40.75
17,2021-03-28 17:15:00,1.191877,2021-03-28 17:14:00,2021-03-28 17:15:00,1,0.03052503,0.24420024,0.03052503,0,0,0,0,0,0,0,15,1,41
17,2021-03-28 17:30:00,1.196308,2021-03-28 17:29:00,2021-03-28 17:30:00,1,0.03052503,0.21367521,0,0,0,0,0,0,0,0,15,1,41.25
17,2021-03-28 17:45:00,1.194831,2021-03-28 17:44:00,2021-03-28 17:45:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,41.5
17,2021-03-28 18:00:00,1.201477,2021-03-28 17:59:00,2021-03-28 18:00:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,41.75
17,2021-03-28 18:15:00,1.202215,2021-03-28 18:14:00,2021-03-28 18:15:00,1,0.03052503,0.24420024,0.03052503,0,0,0,0,0,0,0,15,1,42
17,2021-03-28 18:30:00,1.194092,2021-03-28 18:29:00,2021-03-28 18:30:00,1,0.03052503,0.24420024,0.03052503,0,0,0,0,0,0,0,15,1,42.25
17,2021-03-28 18:45:00,1.198523,2021-03-28 18:44:00,2021-03-28 18:45:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,42.5
17,2021-03-28 19:00:00,1.192615,2021-03-28 18:59:00,2021-03-28 19:00:00,1,0.03052503,0.3052503,0.03052503,0,0,0,0,0,0,0,15,1,42.75
17,2021-03-28 19:15:00,1.197046,2021-03-28 19:14:00,2021-03-28 19:15:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,43
17,2021-03-28 19:30:00,1.191877,2021-03-28 19:29:00,2021-03-28 19:30:00,1,0.03052503,0.21367521,0,0,0,0,0,0,0,0,15,1,43.25
17,2021-03-28 19:45:00,1.193354,2021-03-28 19:44:00,2021-03-28 19:45:00,1,0.03052503,0.21367521,0.03052503,0,0,0,0,0,0,0,15,1,43.5
17,2021-03-28 20:00:00,1.193354,2021-03-28 19:59:00,2021-03-28 20:00:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,43.75
17,2021-03-28 20:15:00,1.185969,2021-03-28 20:14:00,2021-03-28 20:15:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,44
17,2021-03-28 20:30:00,1.188184,2021-03-28 20:29:00,2021-03-28 20:30:00,1,0.03052503,0.21367521,0,0,0,0,0,0,0,0,15,1,44.25
17,2021-03-28 20:45:00,1.191138,2021-03-28 20:44:00,2021-03-28 20:45:00,1,0.03052503,0.24420024,0,0,0,0,0,0,0,0,15,1,44.5
